Timestamp,Zone,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,RotX,RotY,RotZ,MagX,MagY,MagZ
2025-11-25 20:04:27.079,1,1.05,2.46,9.69,0.01,0.32,0.19,0.08,-0.1,-0.61,-34.84,1.29,-27.28
2025-11-25 20:04:31.536,1,-0.02,2.13,10.12,-0.05,0.24,-0.01,0.08,-0.1,-0.61,-34.78,1.56,-27.3
2025-11-25 20:04:36.791,1,0.63,2.28,9.41,-0.03,0.46,0.1,0.08,-0.09,-0.61,-34.2,1.54,-27.26
2025-11-25 20:04:38.600,1,0.91,2.53,9.12,0.01,0.07,-0.01,0.08,-0.1,-0.61,-34.67,1.37,-27.83
2025-11-25 20:04:42.841,1,0.3,2.05,9.71,-0.08,0.47,0.11,0.07,-0.09,-0.62,-34.43,1.05,-27.24
2025-11-25 20:04:47.616,1,-2.0,8.06,5.56,-0.42,-0.01,-0.03,0.41,-0.18,-0.51,-16.09,-13.78,-34.14
2025-11-25 20:04:49.490,1,-1.67,7.86,4.78,0.02,-0.09,-0.26,0.41,-0.17,-0.49,-16.11,-11.98,-35.85
2025-11-25 20:04:51.565,1,-1.35,8.22,5.6,-0.28,-0.23,-0.32,0.41,-0.16,-0.44,-15.04,-12.02,-37.07
2025-11-25 22:51:12.062,1,0.79,3.84,9.3,0.43,0.65,0.07,0.21,0.09,0.55,41.63,-19.33,-64.89
2025-11-25 22:51:14.204,1,1.0,3.73,8.68,-0.13,0.23,0.21,0.18,0.08,0.57,72.0,-32.23,-35.04
2025-11-25 22:51:16.258,1,0.88,2.9,8.14,0.24,-0.22,0.04,0.17,0.11,0.58,56.76,-27.99,-51.23
2025-11-25 22:51:18.733,1,0.54,3.33,8.4,-0.07,0.12,0.25,0.16,0.1,0.57,56.29,-28.22,-50.4
2025-11-25 22:51:20.666,1,0.48,3.41,9.43,0.15,0.04,0.02,0.17,0.1,0.57,44.76,-28.89,-63.62
2025-11-25 22:51:23.547,1,0.7,3.36,9.6,0.35,0.29,-0.23,0.16,0.1,0.58,45.17,-32.74,-44.27
2025-11-25 22:51:25.454,1,0.42,3.88,8.73,-0.05,0.19,-0.02,0.17,0.13,0.57,36.39,-19.59,-61.69
2025-11-25 22:51:27.288,1,-0.06,4.85,8.56,0.11,0.34,0.32,0.19,0.15,0.57,34.39,-20.68,-61.63
2025-11-25 22:51:28.971,1,-0.77,4.03,9.94,-0.25,-0.45,0.03,0.16,0.14,0.58,34.59,-16.35,-70.65
2025-11-25 22:51:30.745,1,0.26,4.33,8.87,0.23,0.05,-0.04,0.17,0.15,0.59,35.1,-26.44,-68.06
2025-11-25 22:51:32.552,1,-0.86,3.52,7.45,0.21,0.16,0.24,0.15,0.16,0.6,37.22,-26.81,-66.99
2025-11-25 22:51:38.142,1,-0.29,3.58,8.76,-0.11,-0.07,-0.02,0.13,0.13,0.59,36.77,-38.78,-66.88
2025-11-25 22:51:38.319,1,-0.22,3.17,8.27,0.05,0.11,0.13,0.14,0.12,0.59,35.1,-37.59,-70.89
2025-11-25 22:51:38.495,1,0.16,3.32,8.86,0.26,-0.05,0.08,0.14,0.12,0.59,33.6,-37.41,-72.77
2025-11-25 22:51:46.883,1,1.46,3.97,8.43,0.38,0.63,-0.04,0.18,0.13,0.71,57.58,-14.94,-28.97
2025-11-25 22:51:48.118,1,1.25,3.94,7.68,0.15,-0.03,-0.04,0.18,0.14,0.71,50.79,-15.54,-17.08
2025-11-25 22:51:48.899,1,0.76,4.46,8.26,0.14,0.08,-0.01,0.17,0.17,0.72,47.78,-15.32,-25.78
2025-11-25 22:51:51.040,1,0.71,4.78,8.04,0.02,-0.27,0.1,0.2,0.18,0.68,32.98,-14.64,-31.31
2025-11-25 22:51:52.347,1,-0.69,5.55,6.94,-0.22,0.09,-0.03,0.19,0.22,0.66,40.95,-10.31,-40.28
2025-11-25 22:51:54.123,1,0.62,4.45,8.57,0.02,-0.17,0.21,0.18,0.17,0.66,44.34,-11.93,-34.09
2025-11-25 22:51:57.697,1,0.82,4.98,8.36,0.22,-0.16,0.05,0.19,0.16,0.67,32.85,-10.82,-45.53
2025-11-25 22:51:59.677,1,-0.41,5.37,6.59,-0.5,-0.08,-0.26,0.16,0.26,0.7,41.12,-13.69,-34.14
2025-11-25 22:52:01.067,1,0.44,5.05,8.05,0.66,0.34,0.29,0.17,0.2,0.74,29.72,-26.08,-14.42
2025-11-25 22:52:03.531,1,-0.1,-0.6,9.5,0.03,0.05,-0.1,0.01,-0.01,0.75,48.3,26.78,224.34
2025-11-25 22:52:05.512,1,0.29,0.04,10.54,0.14,0.26,0.02,0.01,-0.01,0.75,52.65,35.44,213.11
