Timestamp,Zone,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,RotX,RotY,RotZ,MagX,MagY,MagZ
2025-11-24 09:24:00.368,5,-4.3,5.84,9.06,-0.71,0.05,-0.14,0.26,-0.22,-0.86,11.27,-31.71,-25.33
2025-11-24 09:37:47.565,5,-2.23,4.92,7.97,-0.18,-0.21,-0.13,-0.01,0.3,0.86,21.21,-25.8,-19.11
2025-11-24 09:23:54.935,7,4.44,2.83,8.8,-0.12,0.86,-0.05,0.14,-0.22,-0.05,-15.3,0.64,-30.39
2025-11-24 09:28:02.184,5,-2.82,1.86,10.81,0.34,0.26,0.1,-0.03,0.2,0.62,36.19,-2.01,-25.39
2025-11-23 22:48:52.979,3,-1.01,5.95,7.95,-0.04,0.07,0.02,0.25,0.22,0.48,14.29,-15.21,-27.58
2025-11-24 09:36:06.287,8,-3.16,3.43,7.81,0.35,-0.34,0.18,-0.06,0.25,0.89,19.01,-22.99,-22.93
2025-11-24 09:37:38.597,6,-4.54,4.12,8.74,0.32,0.03,-0.14,-0.14,0.32,0.83,28.61,-21.19,-17.68
2025-11-24 09:47:56.016,4,-4.82,4.75,6.52,-0.38,-0.53,-0.38,0.02,0.33,0.65,43.41,-13.76,-25.35
2025-11-24 09:37:06.686,8,-5.52,4.96,6.92,-0.09,0.08,0.02,-0.19,0.37,0.85,25.82,-26.96,-15.32
2025-11-24 09:48:12.026,7,-0.71,6.01,7.44,-0.56,-0.38,-0.22,0.16,0.22,0.68,30.26,-20.25,-33.28
2025-11-24 09:38:25.076,8,-4.71,3.85,6.72,-0.24,-0.61,-0.08,-0.15,0.26,0.85,28.76,-18.77,-20.1
2025-11-24 09:34:59.391,0,-3.01,4.82,7.04,-0.22,-0.01,-0.08,-0.06,0.3,0.87,22.03,-22.89,-19.93
2025-11-24 09:34:51.019,6,-3.61,6.64,6.62,-0.38,-0.38,-0.07,-0.07,0.4,0.85,21.69,-28.39,-14.19
2025-11-24 09:33:00.650,8,-1.41,4.84,8.03,0.44,-0.69,0.2,0.02,0.25,0.87,19.39,-25.29,-22.05
2025-11-24 09:28:14.968,7,3.78,4.9,8.36,0.02,0.17,0.02,0.26,0.16,0.87,4.91,-27.88,-26.4
