Timestamp,Zone,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,RotX,RotY,RotZ,MagX,MagY,MagZ
2025-11-24 09:34:47.897,8,-3.29,5.58,6.59,-0.74,-0.13,-0.15,-0.04,0.34,0.87,20.98,-26.18,-17.25
2025-11-24 09:36:58.264,9,-5.35,2.94,9.69,-0.17,-0.05,-0.15,-0.15,0.28,0.86,25.88,-22.82,-21.39
2025-11-24 09:28:19.463,8,-5.4,-0.31,8.5,-0.25,0.3,-0.4,-0.23,0.11,0.87,30.6,-10.03,-25.97
2025-11-24 09:23:21.308,1,-0.27,8.68,5.69,0.17,0.09,-0.06,0.41,0.24,0.33,18.15,-23.91,-32.03
2025-11-24 09:38:07.319,9,-3.69,2.58,8.05,0.2,-0.35,0.17,-0.09,0.21,0.85,26.34,-16.01,-25.5
2025-11-24 09:29:04.730,2,-4.86,5.04,8.4,-0.14,-0.04,0.04,-0.02,0.33,0.79,31.76,-22.39,-18.56
2025-11-24 09:38:38.177,1,-6.22,4.76,6.91,-0.09,-0.79,-0.37,-0.2,0.35,0.84,27.99,-24.83,-13.58
2025-11-24 09:47:28.570,8,-0.99,4.08,8.53,-0.25,-0.27,-0.15,0.13,0.17,0.64,33.54,-12.77,-35.81
2025-11-23 22:52:59.061,5,-1.75,6.02,7.46,-0.2,-0.22,-0.17,0.24,0.25,0.55,11.96,-17.64,-24.73
2025-11-23 22:52:53.321,8,-0.44,6.74,7.94,-0.17,-0.12,0.02,0.31,0.18,0.45,12.13,-16.03,-28.29
2025-11-24 10:10:28.233,3,-4.6,4.14,7.4,0.1,0.08,-0.04,0.18,0.27,0.07,26.18,-1.01,-40.03
2025-11-24 09:29:08.865,0,-3.98,1.09,9.68,0.1,0.03,0.06,-0.14,0.17,0.78,33.13,-9.79,-26.34
2025-11-23 22:46:44.148,8,1.71,7.6,5.91,-0.22,0.34,0.05,0.42,0.18,0.53,2.31,-25.82,-23.31
2025-11-24 09:33:10.323,7,-1.19,5.89,6.82,-0.29,-0.61,-0.02,0.07,0.29,0.9,13.09,-26.89,-18.81
2025-11-24 09:34:35.909,9,-4.13,4.56,8.47,-0.17,-0.03,0.15,-0.1,0.29,0.89,18.83,-27.51,-20.42
2025-11-24 09:30:23.689,7,-3.47,2.53,11.43,-0.1,-0.22,0.01,-0.08,0.25,0.82,32.33,-16.05,-23.4
2025-11-23 22:53:15.383,9,-0.22,6.13,8.04,-0.12,0.03,0.03,0.27,0.17,0.47,10.07,-15.08,-28.41
2025-11-24 09:50:16.592,5,-2.85,7.39,5.54,-0.17,-0.25,-0.03,0.03,0.45,0.77,24.68,-30.9,-20.89
2025-11-24 09:22:39.581,6,-0.95,5.4,9.5,-0.0,-0.43,-0.06,0.25,-0.14,-0.61,-3.32,-11.36,-36.41
2025-11-24 09:22:54.634,3,-2.74,6.6,7.08,0.05,-0.02,-0.41,0.29,-0.1,-0.66,-15.02,-16.76,-32.81
2025-11-24 09:47:33.487,4,-2.99,5.25,7.06,0.11,-1.03,0.32,0.06,0.28,0.64,41.64,-11.31,-29.55
2025-11-24 09:33:40.653,4,-4.11,3.4,8.13,-0.38,-0.42,-0.28,-0.1,0.23,0.88,25.07,-20.29,-22.16
2025-11-23 22:48:48.013,8,-4.36,2.97,8.05,0.11,-0.74,0.05,0.06,0.26,0.47,19.43,-6.94,-25.09
2025-11-24 09:24:02.350,4,-1.37,6.06,7.76,0.84,-0.53,-0.3,0.19,-0.26,-0.92,17.61,-26.98,-20.93
2025-11-24 09:36:51.433,8,-4.08,4.58,8.28,-0.18,-0.04,-0.04,-0.1,0.32,0.88,22.59,-26.59,-17.12
2025-11-24 09:36:58.018,0,-4.48,4.71,8.26,-0.45,-0.09,-0.5,-0.13,0.31,0.86,25.99,-23.08,-17.36
2025-11-24 09:15:13.579,7,-2.2,5.6,9.55,-0.07,0.19,0.04,0.3,0.13,-0.02,7.5,3.77,-47.34
2025-11-24 09:47:40.004,5,-1.43,5.95,6.9,-0.22,-0.5,-0.32,0.12,0.26,0.7,33.96,-18.73,-31.37
2025-11-24 09:28:19.819,7,-4.88,-0.93,8.44,0.0,0.05,-0.15,-0.24,0.09,0.87,31.01,-8.66,-25.76
2025-11-24 09:23:47.880,0,-7.71,0.7,6.78,0.12,0.56,0.07,0.16,0.35,-0.22,22.88,11.74,-29.48
2025-11-24 09:48:16.510,8,-0.81,4.97,9.93,0.28,0.43,0.21,0.12,0.25,0.66,35.68,-16.89,-31.35
2025-11-24 09:33:21.031,4,-3.46,6.29,6.49,-0.16,-0.45,-0.03,-0.01,0.4,0.86,14.57,-31.14,-11.03
2025-11-24 09:15:15.021,1,0.73,6.37,9.88,-0.62,-0.3,0.04,0.3,0.04,0.01,3.69,1.93,-46.61
2025-11-24 09:28:41.522,0,-1.65,3.91,9.71,0.03,0.28,-0.09,0.05,0.21,0.82,23.78,-22.88,-26.4
2025-11-24 09:15:19.336,4,0.59,4.81,9.78,0.12,0.34,-0.07,0.26,0.0,-0.01,0.96,6.41,-48.47
