Timestamp,Zone,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,RotX,RotY,RotZ,MagX,MagY,MagZ
2025-12-03 17:30:36.438,1,-6.4,4.77,6.95,0.11,-0.83,-0.17,0.34,-0.21,-0.92,16.61,-21.36,-16.03
2025-12-03 19:41:34.533,0,2.88,2.2,4.56,-0.81,-1.0,1.16,0.18,-0.2,-0.03,-16.5,0.92,-35.48
2025-12-03 19:27:28.406,2,-3.19,8.83,2.4,-0.12,-0.23,-0.02,0.52,0.38,0.07,31.91,-18.13,-21.24
2025-12-03 20:41:09.712,2,-2.33,2.8,6.36,-0.22,1.82,-2.63,0.29,-0.17,-0.01,-21.45,-9.68,-37.74
2025-12-03 20:02:31.536,1,5.38,2.19,9.46,1.14,1.51,0.56,0.19,-0.27,0.41,-16.91,4.03,-40.07
2025-11-24 17:17:39.925,9,-2.25,2.44,10.22,0.1,0.09,-0.03,-0.02,0.17,0.73,17.23,-8.36,-32.36
2025-12-03 17:33:15.110,5,-2.19,5.53,9.22,-0.05,-0.13,-0.28,0.17,-0.26,-0.94,6.58,-30.66,-22.43
2025-11-29 21:11:34.876,7,-1.63,5.49,7.45,0.08,0.1,0.06,0.03,0.33,0.86,22.46,-30.75,-19.71
2025-11-25 23:53:49.840,3,-4.09,6.6,4.89,0.04,0.02,-0.01,0.37,-0.25,-0.76,6.86,-45.34,-17.44
2025-11-30 12:04:15.620,1,-2.72,9.59,1.64,-0.41,-0.06,-0.28,0.63,0.06,-0.19,5.81,-27.92,-16.11
2025-12-03 20:09:24.482,0,4.85,4.06,3.56,1.5,0.15,-0.71,0.35,-0.22,0.29,-13.88,-11.19,-36.21
2025-12-03 20:52:35.698,7,-2.2,5.67,6.84,0.42,0.37,-0.1,0.29,0.14,0.13,11.83,-9.86,-38.12
2025-11-24 17:04:50.105,7,-0.98,5.03,8.58,-0.68,-0.24,-0.86,0.06,0.26,0.77,14.61,-23.74,-30.41
2025-11-24 14:38:33.923,3,-1.88,6.78,10.3,0.67,-0.02,0.08,0.05,0.4,0.64,29.21,-14.34,-10.65
2025-12-03 20:11:20.752,6,0.64,9.46,1.22,0.28,-0.66,-0.2,0.59,0.25,0.29,16.78,-31.86,-19.29
2025-11-24 17:04:37.442,7,-1.84,5.26,8.91,-0.38,-0.61,-0.34,0.07,0.3,0.79,18.58,-22.46,-28.07
2025-11-24 17:14:25.125,2,-2.94,8.69,7.15,-0.17,-0.6,-0.2,0.12,0.49,0.73,21.23,-28.14,-12.6
2025-12-03 20:53:35.325,4,-0.08,4.95,2.84,0.6,1.97,-0.12,0.38,-0.01,0.19,-0.02,-18.21,-38.27
2025-11-24 17:12:28.255,5,-3.62,5.43,4.42,0.16,0.49,0.02,-0.02,0.35,0.68,25.01,-14.51,-22.97
2025-12-03 19:54:54.021,4,-0.24,6.1,8.37,0.17,1.05,0.32,0.36,0.11,0.17,11.46,-10.07,-35.7
2025-11-24 09:34:49.624,5,-4.28,6.38,7.0,0.07,-0.07,-0.23,-0.08,0.41,0.85,22.13,-29.57,-13.59
2025-12-02 22:37:24.517,4,-2.4,9.6,4.95,-0.94,-0.01,-0.07,0.18,0.53,0.62,23.63,-33.19,-9.64
2025-11-24 09:29:54.234,8,-0.29,6.79,7.69,-0.1,-0.53,0.02,0.22,0.28,0.78,15.53,-32.29,-20.44
2025-12-03 20:20:37.521,3,6.35,4.37,4.36,1.19,-0.23,-0.03,0.31,-0.36,0.16,-30.88,-10.54,-34.05
2025-12-02 19:59:53.946,8,-2.77,3.93,10.32,0.13,0.49,-0.25,-0.03,0.24,0.72,24.83,-11.55,-30.02
2025-11-30 11:59:03.891,3,-4.71,8.17,6.28,-1.07,-0.9,-0.01,0.49,0.07,-0.31,8.18,-18.66,-29.23
2025-11-24 14:40:09.658,4,-4.75,6.92,8.25,-0.14,-0.15,-0.98,0.02,0.42,0.59,29.25,-11.72,-7.11
