Timestamp,Zone,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,RotX,RotY,RotZ,MagX,MagY,MagZ
2025-12-03 16:15:17.786,2,-2.07,8.8,6.17,-0.21,0.36,-0.2,0.12,-0.44,-0.88,-0.11,-38.64,-7.29
2025-11-24 15:02:20.454,5,-3.47,7.69,5.21,0.41,0.26,0.16,0.06,0.46,0.76,21.26,-25.24,-12.6
2025-11-23 22:46:47.438,3,-2.41,8.46,3.12,0.32,-0.63,0.05,0.34,0.38,0.51,15.88,-23.57,-15.51
2025-11-24 09:48:28.174,7,-3.54,4.54,10.19,0.05,0.47,-0.12,0.08,0.28,0.64,38.49,-15.41,-30.3
2025-11-24 14:34:29.807,5,-2.9,6.16,6.04,-0.27,0.05,-0.01,0.06,0.33,0.82,8.34,-24.75,-4.52
2025-11-30 12:10:26.078,3,-1.48,7.45,9.44,1.11,-1.73,-0.83,0.34,0.27,0.05,25.11,-7.88,-35.83
2025-11-26 08:33:13.463,8,-1.47,5.25,7.34,-0.07,0.13,-0.02,0.13,-0.24,-0.91,-6.24,-36.69,-22.09
2025-12-03 16:15:31.548,3,-2.33,8.07,7.49,-0.78,0.23,-0.43,0.15,-0.43,-0.88,2.29,-38.42,-6.96
2025-11-30 12:36:46.656,1,-4.45,4.39,6.54,-0.18,-0.34,-0.27,0.3,0.16,-0.26,6.17,6.81,-60.0
2025-11-30 12:07:08.768,8,-2.99,5.2,7.61,-0.52,0.61,-0.72,0.31,0.02,-0.37,-0.73,-11.31,-35.18
2025-11-30 12:39:29.213,1,-4.14,8.25,4.4,-0.18,-0.19,-0.37,0.02,0.53,0.73,27.38,-32.19,-3.28
2025-11-24 14:59:08.562,0,-1.13,2.9,8.95,-0.05,0.13,0.04,0.01,0.19,0.88,12.62,-13.11,-30.04
2025-11-30 13:27:20.249,1,-2.59,11.02,9.66,0.53,-0.84,-0.76,0.31,0.33,0.28,12.73,-58.22,96.68
2025-11-24 17:15:23.121,5,-2.57,5.41,8.45,-0.26,-0.46,-0.46,-0.04,0.28,0.82,21.32,-16.82,-24.51
2025-12-03 16:14:41.625,5,1.02,9.47,7.73,0.26,-0.15,-0.36,0.07,-0.42,-0.89,-5.7,-40.28,-8.81
2025-11-24 14:37:26.057,0,-1.35,5.99,6.9,-0.53,-0.2,0.09,0.17,0.28,0.71,18.56,-18.02,-19.8
2025-11-30 12:03:20.142,5,-4.28,8.77,5.62,-0.29,-0.43,0.46,0.53,0.07,-0.26,7.13,-23.51,-24.17
2025-11-30 12:01:43.966,1,-4.12,9.17,2.77,-0.4,-0.29,-0.27,0.62,0.09,-0.24,10.95,-24.98,-16.89
2025-12-02 22:30:51.778,3,-1.77,10.14,3.29,-0.71,-0.34,0.11,0.2,0.56,0.62,24.38,-34.26,-6.09
2025-11-24 14:31:21.926,7,-0.06,5.4,9.06,-0.38,-0.26,-0.01,0.15,0.24,0.76,10.78,-19.8,-17.08
2025-12-03 16:14:02.112,1,-1.15,5.83,8.55,0.32,-0.1,0.03,0.12,-0.32,-0.93,0.34,-35.1,-16.29
2025-11-24 17:02:24.748,7,-2.99,4.27,8.09,-0.22,-0.94,-0.41,0.06,0.24,0.7,20.36,-15.98,-29.57
2025-11-30 11:53:48.021,8,-2.35,8.65,4.01,-0.2,0.4,0.04,0.54,0.07,-0.2,6.68,-23.18,-24.34
2025-11-24 14:33:25.167,6,-1.61,5.0,8.64,0.54,0.77,0.31,0.08,0.28,0.79,18.71,-18.94,-19.35
2025-12-03 16:15:29.924,5,-2.35,7.24,8.22,0.14,0.16,-0.28,0.11,-0.41,-0.9,0.49,-38.21,-8.91
2025-11-24 17:03:52.971,3,-2.2,6.04,9.44,-0.12,-0.52,0.07,0.07,0.36,0.69,23.61,-19.84,-25.31
2025-12-03 16:14:38.086,2,-0.0,9.19,6.35,-0.4,-0.14,-0.43,0.09,-0.44,-0.88,-3.28,-41.29,-4.95
2025-11-30 11:55:06.950,2,-4.96,8.96,-1.99,-0.55,-0.78,-0.84,0.62,0.25,-0.17,19.95,-19.74,-15.45
2025-11-30 11:53:55.784,1,-4.44,9.25,0.78,-0.26,-0.7,-0.27,0.67,0.24,-0.14,16.46,-25.61,-10.5
2025-11-24 17:06:50.075,7,-1.17,5.95,5.87,-0.9,-0.19,-0.47,0.2,0.22,0.61,12.49,-17.79,-30.06
2025-11-30 11:52:23.672,6,-2.4,9.44,0.69,0.32,-0.38,0.01,0.6,-0.3,-0.56,-11.36,-91.89,-145.43
2025-11-30 12:04:31.008,7,-3.33,8.5,5.27,-0.07,0.32,-0.45,0.53,-0.0,-0.31,5.89,-22.35,-22.58
2025-11-24 09:30:20.590,3,-4.63,5.4,7.35,-0.4,1.05,-0.53,-0.02,0.32,0.82,30.36,-22.11,-21.32
2025-11-24 09:37:14.233,0,-5.77,3.78,8.88,-0.78,0.0,-0.15,-0.21,0.31,0.87,25.71,-23.64,-18.36
2025-11-24 09:30:31.202,9,-4.09,3.12,8.23,-0.33,-0.58,-0.04,-0.11,0.25,0.8,33.08,-17.48,-23.42
2025-11-24 17:07:12.245,1,-3.18,5.39,8.46,-0.45,-0.33,-0.33,-0.01,0.32,0.76,23.04,-16.43,-24.11
2025-11-24 10:10:30.217,9,-2.87,1.27,8.66,0.09,0.11,-0.19,0.07,0.16,0.01,14.46,7.63,-43.22
2025-12-03 16:06:48.171,8,-1.28,3.94,9.23,-0.16,0.04,-0.18,0.13,-0.16,-0.98,5.85,-15.75,-25.69
2025-12-03 16:15:10.870,5,-1.46,7.48,7.28,0.29,0.4,-0.75,0.1,-0.39,-0.91,-2.63,-38.63,-10.31
2025-11-24 14:59:36.529,5,-5.83,3.57,8.4,-0.09,0.15,0.04,-0.06,0.32,0.74,22.5,-12.53,-22.43
2025-11-24 13:35:38.467,8,0.04,5.66,8.37,-0.2,-0.15,0.04,0.22,0.16,0.54,19.05,-9.3,-27.08
2025-11-24 14:53:00.633,4,-3.83,6.75,5.73,-0.16,-0.06,-0.48,0.12,0.37,0.58,23.14,-15.88,-21.24
2025-11-24 17:14:57.059,0,-3.42,2.7,8.27,-0.62,-0.47,-0.84,0.0,0.24,0.72,17.51,-15.83,-28.93
2025-12-02 22:33:59.114,7,-1.62,9.55,4.02,-0.5,-0.09,-0.1,0.25,0.48,0.61,20.87,-34.16,-12.02
2025-11-24 13:35:30.802,7,-3.47,5.4,6.42,-0.64,-0.51,-0.24,0.14,0.29,0.54,27.64,-7.29,-25.37
2025-11-24 17:11:03.437,7,-4.74,2.18,10.79,0.79,0.41,0.79,-0.04,0.28,0.79,20.74,-15.53,-25.78
2025-12-02 19:59:43.833,1,-5.8,6.34,6.09,0.26,-0.25,-0.26,-0.1,0.45,0.72,32.68,-18.6,-15.53
2025-11-24 14:39:33.841,7,-5.62,4.47,5.7,-0.01,-0.56,-0.1,-0.02,0.39,0.63,28.39,-10.18,-9.88
2025-12-03 16:07:04.573,5,-2.73,3.47,8.12,-0.09,0.21,-0.47,0.14,-0.2,-0.96,5.61,-21.41,-24.26
2025-11-24 17:04:08.859,8,-2.25,3.95,8.1,-0.25,-0.01,-0.37,0.09,0.21,0.7,15.58,-18.69,-30.56
2025-11-24 14:33:26.108,9,-1.74,3.24,9.3,0.84,1.12,0.32,0.06,0.18,0.73,16.52,-9.69,-25.78
2025-11-24 14:40:23.762,9,-1.97,6.09,8.89,0.14,-0.35,0.24,0.17,0.26,0.56,19.78,-11.31,-20.01
2025-11-24 14:34:57.220,9,-1.51,3.85,8.82,-0.07,-0.14,0.22,0.1,0.22,0.68,16.95,-10.07,-23.74
2025-11-30 12:16:30.560,7,-6.95,6.03,7.16,-0.71,-0.31,-0.37,-0.26,0.37,0.8,13.65,-31.2,79.48
2025-11-24 17:17:55.254,8,-0.16,2.63,12.36,0.68,0.65,0.61,0.1,0.22,0.78,12.47,-17.64,-30.54
2025-11-24 09:33:52.147,7,-3.85,4.9,6.76,0.09,-0.2,-0.02,-0.06,0.33,0.86,23.96,-25.48,-18.38
2025-11-30 12:38:49.677,9,-3.04,6.95,7.62,-0.33,0.46,0.32,0.06,0.4,0.78,24.23,-33.53,-18.09
2025-11-24 14:30:56.124,8,0.46,5.05,8.75,0.31,-0.13,0.09,0.15,0.24,0.84,10.37,-20.23,-19.82
2025-11-24 13:36:52.033,3,-1.95,9.02,4.38,-0.37,-0.41,0.19,0.35,0.42,0.49,29.78,-27.28,-16.26
2025-11-24 17:05:32.980,2,-4.49,4.6,9.55,0.4,-0.83,-0.01,-0.03,0.29,0.76,21.56,-16.61,-26.01
2025-11-24 13:37:34.523,6,-2.44,5.06,7.99,0.48,-0.69,-0.17,0.18,0.2,0.47,26.91,-15.11,-36.24
2025-11-24 14:55:37.308,7,-6.02,2.19,7.66,-0.09,0.89,-1.33,0.1,0.33,0.21,30.15,0.56,-26.94
2025-11-29 21:29:47.793,6,-0.55,9.22,6.28,-0.46,-0.43,0.11,0.24,0.46,0.63,16.5,-27.58,-14.12
2025-11-24 09:15:53.172,7,-0.65,4.85,9.63,-0.33,0.37,-0.22,0.24,0.03,-0.16,2.08,7.82,-46.24
2025-11-30 12:10:15.946,9,-2.2,2.59,9.65,1.07,0.17,0.42,0.18,0.07,-0.44,1.07,-4.46,-39.9
2025-11-24 17:08:50.639,9,-1.04,2.54,11.74,0.76,0.36,0.59,-0.01,0.16,0.81,15.0,-10.99,-33.39
2025-11-24 17:17:30.552,2,-3.5,6.49,6.77,0.15,-0.17,-0.59,-0.01,0.36,0.75,23.48,-20.16,-21.17
2025-11-24 09:16:02.625,1,2.01,9.91,6.36,0.02,0.67,-0.05,0.58,-0.01,0.03,3.77,-22.28,-42.0
2025-11-24 13:45:37.945,1,-1.94,9.88,1.78,-0.67,-0.15,-0.33,0.32,0.55,0.58,17.34,-26.16,-0.58
2025-11-24 09:28:16.349,4,5.17,5.98,6.59,0.0,0.3,0.04,0.38,0.2,0.82,3.3,-31.09,-19.82
2025-11-24 09:37:12.140,5,-6.53,5.96,5.78,-0.26,-0.22,0.08,-0.21,0.46,0.82,23.51,-29.04,-8.63
2025-11-24 17:03:44.373,6,-1.19,5.96,7.97,0.03,-0.1,0.89,0.11,0.28,0.68,20.03,-18.77,-28.31
2025-11-24 17:07:08.521,7,-1.95,4.21,7.41,-0.09,-0.07,-0.19,0.07,0.21,0.73,15.26,-15.23,-29.76
2025-11-30 12:19:36.346,3,-6.65,6.82,2.2,0.05,-0.56,-0.59,0.53,-0.16,-0.69,49.35,46.35,70.48
2025-11-30 11:54:12.864,0,-4.12,6.59,4.7,-0.44,0.27,-0.28,0.48,0.09,-0.28,8.96,-18.32,-26.23
2025-11-24 09:23:27.491,7,7.44,4.05,6.58,-0.24,0.2,0.1,0.0,-0.46,-0.44,-36.39,-13.84,-5.68
2025-11-24 14:59:22.833,7,-5.36,3.36,8.93,-0.05,0.27,-0.22,-0.05,0.31,0.76,19.07,-16.39,-24.08
2025-11-30 13:29:41.566,2,-7.78,7.31,7.04,0.57,-0.41,-0.15,-0.38,0.44,0.81,-55.35,-50.83,63.23
2025-11-24 14:34:49.778,7,-1.0,5.49,9.78,-0.71,-0.54,-0.2,0.12,0.31,0.75,16.43,-22.33,-17.16
2025-11-24 14:45:13.101,0,-3.44,3.6,8.77,0.26,0.28,-0.09,0.07,0.27,0.52,19.48,-11.14,-25.71
2025-12-02 14:06:41.949,7,-5.22,3.56,8.15,-0.16,-0.19,-0.1,-0.27,0.18,0.95,18.02,-20.61,-21.45
2025-11-25 23:53:47.023,9,-0.9,4.95,8.39,0.38,-0.01,0.05,0.16,-0.23,-0.88,-6.51,-37.69,-38.25
2025-12-03 16:05:13.652,5,-2.58,4.28,9.93,-0.24,-0.3,-0.14,-0.08,0.22,0.97,4.33,-15.94,-24.13
2025-11-24 13:37:17.585,8,-1.16,6.37,6.9,-0.27,0.05,-0.05,0.22,0.22,0.46,24.6,-19.97,-33.96
2025-11-24 09:37:06.466,0,-5.59,4.21,7.0,0.13,0.15,0.13,-0.18,0.34,0.86,25.07,-25.09,-19.82
2025-11-24 13:35:42.901,8,-1.15,5.06,8.55,-0.24,-0.3,0.03,0.19,0.19,0.55,23.25,-5.57,-24.24
2025-11-24 13:38:16.428,0,-2.11,6.9,7.33,-0.33,-0.07,-0.04,0.25,0.29,0.46,32.25,-17.83,-30.75
2025-11-24 14:59:30.415,8,-3.25,3.2,10.59,0.07,-0.34,0.06,-0.02,0.21,0.74,15.77,-10.89,-26.06
2025-11-30 11:56:02.255,6,-4.57,8.89,3.85,-0.34,0.19,-0.31,0.63,0.09,-0.25,11.81,-24.56,-15.53
2025-11-24 14:31:34.017,4,0.16,5.8,9.08,0.26,0.4,-0.06,0.17,0.23,0.75,15.86,-16.89,-22.41
2025-11-24 17:12:47.266,9,-3.58,2.33,9.73,0.53,-0.42,0.28,-0.01,0.21,0.62,17.49,-7.14,-28.37
2025-11-24 17:11:07.362,2,-3.33,5.32,8.33,0.11,-0.05,-0.23,-0.06,0.34,0.76,23.38,-17.93,-22.24
2025-11-24 17:14:49.228,5,-5.76,2.95,9.56,0.93,-0.3,0.3,-0.06,0.31,0.71,26.18,-12.17,-24.17
